date,indicator,asct_wuhan,asct_rest,asct_ratio
2019-11-01,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-02,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-03,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-04,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-05,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-06,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-07,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-08,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-09,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-10,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-11,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-12,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-13,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-14,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-15,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-16,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-17,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-18,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-19,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-20,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-21,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-22,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-23,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-24,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-25,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-26,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-27,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-28,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-29,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-11-30,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-01,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-02,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-03,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-04,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-05,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-06,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-07,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-08,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-09,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-10,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-11,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-12,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-13,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-14,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-15,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-16,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-17,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-18,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-19,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-20,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-21,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-22,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-23,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-24,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-25,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-26,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-27,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-28,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-29,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-30,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2019-12-31,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-01,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-02,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-03,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-04,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-05,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-06,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-07,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-08,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-09,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-10,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-11,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-12,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-13,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-14,1,0.04133812657813349,0.039162956867364956,0.947381028342994
2020-01-15,2,0.11906128926869049,0.15757152959743492,1.3234488771731405
2020-01-16,2,0.11906128926869049,0.15757152959743492,1.3234488771731405
2020-01-17,2,0.11906128926869049,0.15757152959743492,1.3234488771731405
2020-01-18,3,0.19709485650201505,0.24947570604849767,1.2657646702512864
2020-01-19,3,0.19709485650201505,0.24947570604849767,1.2657646702512864
2020-01-20,3,0.19709485650201505,0.24947570604849767,1.2657646702512864
2020-01-21,3,0.19709485650201505,0.24947570604849767,1.2657646702512864
